id,ano,barrio,titulo,descripcion,direccion,longlat,presupuesto,tema,temaResumen,temaScrolli,subtema,beneficiarios,obrasOCampana,votos,estado
424,2019,MUNRO,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,CÁMARAS DE VIGILANCIA URBANA,Ubicación random dentro del barrio,"-34.529203, -58.526895",   2329000   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,,CÁMARAS,POBLACIÓN EN GENERAL,1,797,FINALIZADO
425,2019,MUNRO,"Centro de Jubilados ""Gracias a la Vida""","Provisión de equipamiento (mesas, sillas y un A.A.)",Vélez Sársfield 4198,"-34.52786518,-58.51908233",   81385   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,529,FINALIZADO
426,2019,MUNRO,Escuela Técnica Nº 2,"Refacción acceso, sanitarios y pañol",Sargento Cabral 2772,"-34.524525, -58.518338",   2000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,EDUCACIÓN,JÓVENES,1,809,FINALIZADO
427,2019,MUNRO,Jardín de Infantes Nº 909,Reparación de la escalera de ingreso.,Pasaje La Victoria  2423,"-34.529239,-58.5507893",   211900   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,601,FINALIZADO
428,2019,MUNRO,Polideportivo de Munro,Facilitador de ingreso natatorio para personas con alguna dificultad y ventanal de paño fijo,José Hernández y la Via,"-34.53055753,-58.52647431",   463500   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,PERSONAS CON DISCAPACIDAD,1,602,FINALIZADO
429,2019,MUNRO,Promoción de la lectura en la primera infancia,Talleres en jardines maternales y de infantes,Ubicación random dentro del barrio,"-34.526782, -58.521091",   88028   ,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,NIÑOS,2,121,FINALIZADO
430,2019,MUNRO,Sociedad de Fomento Grosville,Construcción de dos baños y compra de desfibrilador automático,VILLATE 3675,"-34.5461645,-58.5051672",   1897000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,653,FINALIZADO
431,2019,OLIVOS,ASOCIACIÓN VECINAL DE FOMENTO Y CULTURA NORTE (CIRES NORTE),Construcción de losa para gimnasio y reinstalación de cubierta,DIAZ VELEZ 3155,"-34.508002, -58.513873",   7000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,2753,FINALIZADO
432,2019,OLIVOS,Club Social Sarmiento,Adquisición de un desfibrilador automático,QUINTANA 3326,"-34.5078112,-58.4971885",   133515   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,508,FINALIZADO
433,2019,OLIVOS,COLEGIO VIRGEN DEL CARMEN,Cambiar cielorrasos del comedor y cocina; incluidos los equipos de iluminación. ,ENTRE RIOS 2370,"-34.517337, -58.500078",   500447   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS Y JÓVENES POBLACIÓN VULNERABLE,1,1323,FINALIZADO
434,2019,OLIVOS,ESCUELAS PRIMARIA Y SECUNDARIA Nº 1,CAMBIO DE LAS ABERTURAS DE LAS VENTANAS DE AULAS QUE DAN A LA CALLE CORDOBA E INTERNAS,Corrientes 1441,"-34.512691, -58.488575",   2000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,EDUCACIÓN,NIÑOS Y JÓVENES,1,1590,FINALIZADO
435,2019,OLIVOS,GRUPO SCOUT H BOUCHARD,Reparación del alambrado perimetral,Manuel Belzu 1702,"-34.51668525,-58.49184003",   228085   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,NIÑOS Y JÓVENES,1,647,FINALIZADO
436,2019,VICENTE LÓPEZ,Bomberos Voluntarios de Vicente López,"Equipos estructurales, equipos de respiración autónoma y accesorios",AV MAIPÚ 1669,"-34.522278, -58.484327",   4500000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,SANITARIA,POBLACIÓN EN GENERAL,1,2788,FINALIZADO
437,2019,VICENTE LÓPEZ,CENTRO ASTURIANO, construcción de baños y duchas para deportistas de Tenis Adaptado,AV DEL LIBERTADOR  1085,"-34.523988, -58.472464",   2240000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,DEPORTES Y RECREACIÓN,PERSONAS CON DISCAPACIDAD,1,643,FINALIZADO
438,2019,VICENTE LÓPEZ,ISFD Nº 39,Nva. etapa para el Centro Cultural Jean Piaget ,A ÁLVAREZ 1459,"-34.533265, -58.478100",   1500000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,CULTURA,POBLACIÓN EN GENERAL,1,1525,FINALIZADO
439,2019,VILLA ADELINA,AVAPEA (Asociación de Vecinos y Amigos de la Plaza Eduardo Ader),SUM Plaza Ader 2º etapa,SANTIAGO DEL ESTERO Y TRIUNVIRATO ,"-34.530253, -58.549860",   3920000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,RECREACIÓN,ADULTOS MAYORES,1,590,EN EJECUCIÓN
440,2019,VILLA ADELINA,Escuela Técnica Nº 1,Equipamiento tecnologico,Cerrito 3966,"-34.529122, -58.550004",   2000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,EDUCACIÓN,JÓVENES,1,589,FINALIZADO
441,2019,VILLA ADELINA,Polideportivo Villa Adelina,"Mesas de ping pong, iluminación de la cancha de basquet",Ader 4057,"-34.527791, -58.549948",   1223134   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,266,FINALIZADO
442,2019,VILLA MARTELLI,BOMBEROS VOLUNTARIOS DE VICENTE LOPEZ,Provisión de una autobomba,Av. Maipú 1669,"-34.557812, -58.519293",   5500000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,SANITARIA,POBLACIÓN EN GENERAL,1,2019,FINALIZADO
443,2019,VILLA MARTELLI,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,CÁMARAS DE VIGILANCIA URBANA,Ubicación random dentro del barrio,"-34.546105, -58.500331",   1978100   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,,CÁMARAS,POBLACIÓN EN GENERAL,1,528,FINALIZADO
444,2019,VILLA MARTELLI,Centro Barrial Infantil Habana,Materiales para la juegoteca,HABANA 170,"-34.556351, -58.519075",   294204   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS DE POBLACIÓN VULNERABLE,1,282,FINALIZADO
445,2019,VILLA MARTELLI,Homenaje a Hugo Pane: instalación de placa conmemorativa,"A PEDIDO DE LA FAMILIA, SE REEMPLAZA EL PROYECTO Y POR LA ENTREGA DE EQUIPAMIENTO Y MATERIALES A 2 ENTIDADES: Jardín Las Hormiguitas y Escuela Primaria Nº 20.",PERITO MORENO 1176  y BALCARCE 650,"-34.547132, -58.523880",   104128   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,216,FINALIZADO
446,2019,VILLA MARTELLI,JARDÍN MATERNAL MUNICIPAL N° 1,Reparaciones y equipamiento,Moldes 4925,"-34.550854, -58.518124",   127918   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,324,FINALIZADO
447,2019,VILLA MARTELLI,Centro de la Tercera Edad Unidos en Armonía,Reparación de la cubierta,LAPRIDA 3477,"-34.54646532,-58.50093359",   389000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,171,FINALIZADO
448,2020,CARAPACHAY,Bomberos Voluntarios de Vicente López,Equipamiento para el Destacamento de Carapachay,Antártida Argentina y José Ingenieros ,"-34.5224315029882, -58.534624629640824",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,1874,FINALIZADO
449,2020,CARAPACHAY,Centro de Jubilados y pensionados de Carapachay,Provisión e nstalación de aire acondicionado y su circuito eléctrico. Provisión de un equipo de audio completo.,INDEPENDENCIA Y ASCASUBI,"-34.53081299024052, -58.53660997262221",   379900   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,RECREACIÓN,ADULTOS MAYORES,1,356,FINALIZADO
450,2020,CARAPACHAY,Seguridad del barrio: mejorar el equipamiento de tecnológico.,"Cámaras de vigilancia, puntos seguros, entre otros ",Ubicación random dentro del Barrio ,"-34.5266884164634, -58.5361270550928",   3000000   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,757,EN EJECUCIÓN
451,2020,CARAPACHAY,Sociedad de Fomento Drysdale,Equipamiento para talleres de arte y música,J. J. CASTELLI 5750,"-34.5261594296888, -58.53520248700106",   140400   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,CULTURA,POBLACIÓN EN GENERAL,1,313,FINALIZADO
452,2020,CARAPACHAY,Unión Vecinal 25 de Mayo,Mejoras edilicias,R OBLIGADO 5280,"-34.55470728645638, -58.52264321119275",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,1254,FINALIZADO
453,2020,FLORIDA ESTE,APOVILO (Asoc Pacientes Oncológicos de Vicente López),Adquisición de un vehículo de traslado de personas,HIPOLITO YRIGOYEN 1757,"-34.52256078866138, -58.48907861725968",   1540000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,974,FINALIZADO
454,2020,FLORIDA ESTE,Club Social y Deportivo Caseros,Mejorar el piso del SUM y vestuarios,CASEROS 241,"-34.53562058460553, -58.47900783020325",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,2059,FINALIZADO
455,2020,FLORIDA ESTE,Club Social y Deportivo Estrella Federal,Ampliación del buffet y mejoras en un salón,AYACUCHO 745,"-34.535180430881866, -58.48868465696091",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,2789,EN EJECUCIÓN
456,2020,FLORIDA ESTE,Cruz Roja Argentina,Remodelación de la sede,REMEDIOS DE ESCALADA DE SAN MARTIN 1411,"-34.529810990269944, -58.49397908801941",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,2100,FINALIZADO
457,2020,FLORIDA ESTE,Florida Tenis Club,Reforma integral del salón y la cocina y renovación de baños (abierto a la comunidad),URQUIZA 2501,"-34.53195112942106, -58.49520814351298",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,1370,FINALIZADO
458,2020,FLORIDA ESTE,Reductores de velocidad ,Reductores de velocidad en Güemes y Warnes,Warnes y Güemes,"-34.53713856152973, -58.494057286414574",   48321   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,159,FINALIZADO
459,2020,FLORIDA ESTE,Seguridad del barrio: mejorar el equipamiento de tecnológico.,"Cámaras de vigilancia, puntos seguros, entre otros ",Ubicación random dentro del Barrio ,"-34.5266884164634, -58.5361270550928",   738461   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,568,EN EJECUCIÓN
460,2020,FLORIDA OESTE,ACER (Red CONIN),"Galería techada, piso y reacondicionamiento de baños para la primera infancia",M CESPEDES 1112,"-34.54523601170811, -58.51905978533864",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,POBLACIÓN VULNERABLE,1,841,FINALIZADO
461,2020,FLORIDA OESTE,Club Atlético Colegiales,Reformas en el Gimnasio,Malaver 4760,"-34.53777985401, -58.525732917012604",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,842,EN EJECUCIÓN
462,2020,FLORIDA OESTE,Club Unión Florida,Generar un espacio para un nuevo gimnasio,B DE IRIGOYEN 1540,"-34.53475078410667, -58.506890442597395",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,708,FINALIZADO
463,2020,FLORIDA OESTE,Escuela de Educación Técnica Nº 4,"Reparación de la instalación eléctrica de la cocina, reacondicionamiento del baño de la PB e instalación de nuevo tanque de reserva y de un tanque elevado.",Av San Martin 4650	,"-34.54235171137458, -58.52117791607068",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,JÓVENES,1,1032,EN EJECUCIÓN
464,2020,FLORIDA OESTE,Mejoramiento de Iluminación ,Mejoramiento de Iluminación ,Sargento Cabral entre Francia e H. Yrigoyen,"-34.53298575324629, -58.51166814399128",   128471   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,87,FINALIZADO
465,2020,LA LUCILA,Campañas sobre buenos hábitos alimenticios,Realización de Talleres ,Anchorena 901,"-34.49931127750328, -58.49070221631536",   280000   ,SALUD,OTROS,OTROS,SALUD,NIÑOS,2,57,EN EJECUCIÓN
466,2020,LA LUCILA,Centro Barrial Infantil El Ceibo,Patio interno y materiales didácticos,Almirante Brown 3663,"-34.49650219085511, -58.480698056492",   629375   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS POBLACIÓN VULNERABLE,1,146,FINALIZADO
467,2020,LA LUCILA,Jardín de Infantes Municipal N° 8,Acondicionamiento del patio de juegos,DIAZ VELEZ 1129,"-34.49876486528702, -58.493949899468184",   1100000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS,1,267,EN EJECUCIÓN
468,2020,LA LUCILA,Mejoremos los Puntos Verdes de residuos reciclables (puntos de reciclado automático),Mejoremos los Puntos Verdes de residuos reciclables (puntos de reciclado automático),Bouchard y Rawson,"-34.49643566434221, -58.490184414903304",   498000   ,AMBIENTE,AMBIENTE,AMBIENTE,RECICLADO,POBLACIÓN EN GENERAL,1,111,FINALIZADO
469,2020,LA LUCILA,Observatorio de aves y mirador en Parque Temático Eólico La Lucila,Observatorio de aves y mirador en Parque Temático Eólico La Lucila,Roma y el río,"-34.49967966073708, -58.477436003224454",   1656930   ,AMBIENTE,AMBIENTE,AMBIENTE,AMBIENTE,POBLACIÓN EN GENERAL,1,225,EN EJECUCIÓN
470,2020,LA LUCILA,Promoción de la lectura en la primera infancia,Talleres en jardines maternales y de infantes,Almirante Brown 3663,"-34.49931127750328, -58.49070221631536",   80000   ,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,NIÑOS,2,48,FINALIZADO
471,2020,LA LUCILA,Sociedad de Fomento de La Lucila,Reparación integral de la cubierta (azotea transitable) e instalación de nuevo tanque de reserva.,Tucuman 3339,"-34.503090052175736, -58.4926462153365",   1663384   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,992,EN EJECUCIÓN
472,2020,LA LUCILA,UAP EL CEIBO,Construcción de un nuevo espacio para consultorio,Almirante Brown 3663,"-34.49644029462433, -58.480687329291534",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,SANITARIA,POBLACION VULNERABLE,1,212,CANCELADO
473,2020,MUNRO,Biblioteca Salvador Bel,Equipamiento tecnológico,VELEZ SARSFIELD 4198,"-34.527857469416254, -58.51883491363811",   200424   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,CULTURA,POBLACIÓN EN GENERAL,1,490,FINALIZADO
474,2020,MUNRO,Biblioteca Tecnológica Pública,3º ETAPA,Almafuerte 4680/82 ,"-34.52821265366389, -58.52575690093611",   3500000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,POBLACIÓN EN GENERAL,1,978,EN PROCESO DE COMPRA
475,2020,MUNRO,Centro Comercial de Munro,Puesta en valor de veredas ,"comenzando por Vélez Sársfield, zona oeste","-34.53359320734426, -58.530750371922295",   3000000   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,VEREDAS,POBLACIÓN EN GENERAL,1,1409,FINALIZADO
476,2020,MUNRO,"Centro de Jubilados ""Gracias a la vida""",Provisión de manteleria y cortinas,VELEZ SARSFIELD 4198,"-34.527822114773805, -58.51889928769671",   235000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,RECREACIÓN,ADULTOS MAYORES,1,552,FINALIZADO
477,2020,MUNRO,Escuela de Educación Especial Nº 504,Nuevo patio de juegos,AGUERO 2685,"-34.52428033068611, -58.51566805931688",   866822   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS Y JÓVENES POBLACIÓN VULNERABLE,1,778,FINALIZADO
478,2020,MUNRO,Escuela Primaria Nº 19,Equipos de aire acondicionado. Reparar baños. Pintura en patios.,Armenia 2449,"-34.529948383232856, -58.52159144301851",   4000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS,1,962,EN PROCESO DE COMPRA
479,2020,MUNRO,Instituto Superior de Formación Técnica Nº 220,Provisión e instalación de aire acondicionado,Virrey Loreto 2563,"-34.53932555843393, -58.537087115152026",   136836   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,JÓVENES Y ADULTOS,1,518,FINALIZADO
480,2020,MUNRO,Seguridad del barrio: mejorar el equipamiento de tecnológico.,"Cámaras de vigilancia, puntos seguros, entre otros ",Ubicación random dentro del Barrio ,"-34.530172580814586, -58.52555324785036",   3000000   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,937,EN EJECUCIÓN
481,2020,MUNRO,Sociedad de Fomento y Cultura Grossville,Construcción de una losa,VILLATE 3675,"-34.52728944705028, -58.511439842008194",   1435000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,864,FINALIZADO
482,2020,OLIVOS,APIAD (Centro de día de protección integral al discapacitado),Adquisición de un grupo electrógeno,AYACUCHO 3939,"-34.50638665287402, -58.509080731903786",   685000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,SANITARIA,JÓVENES Y ADULTOS CON DISCAPACIDAD,1,723,FINALIZADO
483,2020,OLIVOS,Asociación Vecinal CIRES Norte,Remodelación de  vestuarios,DIAZ VELEZ 3155,"-34.50777854335209, -58.51391670139235",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,2223,FINALIZADO
484,2020,OLIVOS,Campañas sobre buenos hábitos alimenticios,Realización de Talleres ,Ubicación random dentro del Barrio ,"-34.51048519020553, -58.495845305595616",   280000   ,SALUD,OTROS,OTROS,SALUD,NIÑOS,2,141,EN EJECUCIÓN
485,2020,OLIVOS,Escuela de Educación Especial Nº 502,Equipamiento para deportes y recreación.,PEDRO GOYENA 3264,"-34.51320201468078, -58.507186039536855",   1061114   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS Y JÓVENES CON DISCAPACIDAD,1,867,FINALIZADO
486,2020,OLIVOS,Hospice San Camilo,"Reparación de la cubierta, reparación de ascensor y mejoras varias en espacios de servicio.",Hilarion de la Quintana 2125,"-34.51817453922428, -58.490280240806854",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,SANITARIA,POBLACIÓN VULNERABLE,1,1233,FINALIZADO
487,2020,OLIVOS,Jardín de Infantes Municipal Nº 6,Equipamiento tecnológico,J INGENIEROS 3475,"-34.5313547888669, -58.4843866129207",   534420   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,NIÑOS,1,937,FINALIZADO
488,2020,OLIVOS,Seguridad del barrio: mejorar el equipamiento de tecnológico,"Cámaras de vigilancia, puntos seguros, entre otros ",Ubicación random dentro del Barrio ,"-34.51048519020553, -58.495845305595616",   3000000   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,1057,EN EJECUCIÓN
489,2020,OLIVOS,"Sociedad de Fomento ""12 de Octubre""","Reconversión de un SUM, nuevo buffet, reforma del ingreso y la fachada y cambio de instalación eléctrica y de drenaje pluvial.",J Maria Paz 3645,"-34.50722869953289, -58.5049357795736",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,1376,FINALIZADO
490,2020,VICENTE LÓPEZ,Centro Cultural Jean Piaget en ISFD Nº39,Provisión de equipamiento tecnológico.,A ÁLVAREZ 1459,"-34.53314593783144, -58.477966186998096",   2100000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,CULTURA,POBLACIÓN EN GENERAL,1,1093,EN EJECUCIÓN
491,2020,VICENTE LÓPEZ,Centro Recreativo de Adultos Mayores Activos,Provisión de divisiones móviles para el salón principal,JUAN CARLOS CRUZ 150,"-34.53132411188873, -58.465294442254816",   1800000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,489,EN PROCESO DE COMPRA
492,2020,VICENTE LÓPEZ,Cestos Papeleros ,Cestos Papeleros ,Ubicación random dentro del Barrio ,"-34.528498714113674, -58.474473322006546",   1474000   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,CESTOS,POBLACIÓN EN GENERAL,1,223,EN EJECUCIÓN
493,2020,VICENTE LÓPEZ,Club VILO,Acondicionar cancha de fútbol,Gdor Vernet 455,"-34.5232226111938, -58.47096664656387",   3000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,1529,FINALIZADO
494,2020,VICENTE LÓPEZ,Escuela Secundaria Nº 6,Remodelación de baños (2ª etapa),AGUSTÍN ÁLVAREZ 1431,"-34.53279396948948, -58.47713983807902",   2400000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,EDUCACIÓN,JÓVENES,1,640,FINALIZADO
495,2020,VICENTE LÓPEZ,Instituto Bignone,Horno para el taller de cerámica y materiales para talleres.,HAEDO 1426,"-34.52813266551438, -58.47992414748232",   328000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,RECREACIÓN,POBLACIÓN CON DISCAPACIDAD,1,279,FINALIZADO
496,2020,VICENTE LÓPEZ,Parque de Calistenia en el vial costero,Parque de Calistenia en el vial costero,Paseo de la Costa y Las Heras,"-34.51838190249481, -58.47004444730034",   575000   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,DEPORTE,POBLACIÓN EN GENERAL,1,386,EN EJECUCIÓN
